topo_id,state,county,2010-01,2010-02,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
26147,MI,Saint Clair,130258.0,116900.0,125300.31469010361,122917.42153657836,118545.68318690555,116170.61887602758,114450.53077911316,113615.1093569517,113276.71446338145,113972.1259789354,114220.69441289731,114420.67838554534,114154.51029135362,113631.20769160052,113073.80432326975,112864.12282653,112849.28554702814,112910.01093258944,111940.47412134954,111866.64586082315,113146.85591711155,114168.20690803647,114796.61664073828,114866.84452353319,115430.82866220495,115157.20825663941,114410.4673591287,114256.55232511321,114258.07259811659,114718.06061467293,115919.54514972094,117810.04128743225,121008.25294250874,122976.2120842898,124933.43421903577,126519.14383386952,127435.22162218679,128013.80378436526,128214.10508959314,128574.87608133016,129133.48351317653,130491.79383961677,131795.87842500932,133055.27717582928,135743.01383713147,137922.72040051545,140457.34361904848,140395.23829832755,140068.370711594,139434.84512345577,139116.15133574,139049.4279482177,139041.1837370467,139651.60723229195,140937.74813547725,143136.3310133229,146290.18032190582,148639.1701382269,148989.17326952313,149429.72299411628,149996.28030883858,150405.29065662585,150317.1138359466,150331.28629885142,150249.81477771502,150481.27961302144,155510.87629718566,158698.2145744975,161891.94819574882,163328.00685930756,164770.43225155468,166184.05287140733,167679.5709220289,168141.4325060558,168958.16388027518,169933.78715119598,171149.51227477213,173161.4685636311,173613.1897854573,174780.27821726698,176558.57747069607,179193.2801183161
26149,MI,Saint Joseph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65259.28440936948,93367.78959766412,113297.12561832646,128943.33798682314,142388.479281872,154076.61058869754,164182.71762661907,173713.16335899354,181230.48859013966,188300.31035778334,194429.18484571617,199871.9295338047,203796.55430160195,205308.00537204533,204696.9940157066,202303.34135293838,197865.96083652443,188999.0304916586,174027.8990560121,133888.0840141779,134757.38084586454,135450.32477867522,138240.5658493202,139829.53855599771,141011.28951740818,142053.6534568135,143529.8351529753,144068.45486074543,143850.25790415812,145701.5828228607,146780.58988440604,148275.70392324004,150446.26331319424,152836.9959174938,155172.75163432094,157614.05351547463,161076.11952232828,162689.62446468085,164548.30392008094,166509.91701074122,168293.38133831066,169766.29020009324,171888.59291757373,171846.40207772693,172252.92814776543,173019.86766640408,176242.93445024133,176411.279034965,174378.285298478
26151,MI,Sanilac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44475.75611747124,62401.59815519715,77506.48936594807,90054.33850455745,100781.33778459439,110217.655638233,118233.59861949524,123534.9962436314,128064.96161740489,133254.2324516317,137095.1715416954,140513.8534232181,141915.7626393311,142402.0950416495,141773.24057109945,142614.61693706713,141347.35428762477,137465.90529280304,129396.23690838992,108179.21193866932,109565.75336566899,110041.228953657,112001.33534948001,114073.11125833828,118511.97736722496,124211.74801244281,129264.8006551614,131672.7648924544,134399.8105394121,135251.86696930972,135939.3457913143,135696.61452336388,134310.7863386065,132564.53289356976,130083.87685205688,130082.29750789676,130084.48656900814,130091.70790183771,130394.74605569926,130407.06782228831
26153,MI,Schoolcraft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59615.910100444955,86013.81481974656,106011.9682492109,122190.00120530333,136351.7603314695,147181.88614156307,154358.72605864808,161244.38304612454,167803.74644157247,172692.53975826112,177639.80675641692,181833.0587686773,184760.40319264607,184724.3790444094,184462.53694216622,181877.4552713923,178057.43341773597,170779.70525249583,158015.96083285465,124979.69978337496,123993.214895387,122732.1408436874,121458.67351657864,120847.28584003725,119838.00888380241,119669.46934683275
26155,MI,Shiawassee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35501.05071869699,52359.50547718568,65580.98632174356,77069.59234607426,87283.79639680893,94599.60206756275,100966.87335919807,106442.02273823571,109800.29466516542,113233.65043177153,115988.58005180213,118362.45694650276,119658.14436905769,121076.15660827866,121710.04621636073,120681.26048704554,117559.22919178935,112084.28090961667,103277.92486013529,83433.70170234595,83405.97918304829,83600.1969373428,83066.55568795188,83241.74006372709,82976.29849608304,83830.1104015742,84622.81646362226,85390.98217589766,86578.29645364036,87500.37162674268,89032.09270829146,90321.72671732408,90388.52653292016,90119.7477875073,89570.60845825625,89334.92863330303,89475.8579450619,90182.47172903581,90365.35144279363,90478.18984244794,90691.27708335804,89146.44322054084,88705.7139348684,88704.95034952773,88620.65414374307,88444.02860566227,88373.14892447917,89919.1715100363,91925.57996529965,93246.36351988293,93233.8064060244,92771.74237031241,92826.68609424145,92528.11869691042,92244.85192617528,92113.25834244306,92503.49831682391,92107.30784932815,91610.344892837,92416.92096236447,96113.88191675406,100229.66228633779,104174.92480281138,105360.01340047663,105540.74544677614,105486.36607433908,105478.13303507408,105090.71287532989,104401.26561172707,103982.37337751931,104274.56446426536,106292.58318738351,110268.1326155618,113602.21071087586,116371.04284158313
26157,MI,Tuscola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54643.77414544538,78643.01253649507,95587.69323082197,108476.30640004919,119577.53214588224,129040.46797052499,135176.72485864873,142237.65613282585,146475.6376690777,152009.40996787796,157700.84983882337,163532.93530238792,167081.77396407563,171405.72802404934,173357.5533959733,174309.42330540234,171795.82773701515,166526.52917926264,155395.2548260385,130485.76476976133,130177.12273462709,130363.44139180718,132699.26687556517,134803.84287452186,135886.5209186484,136243.44472060088,135490.85260756797,135280.49226026304,132990.99433317906,132825.18102890058,133079.43546266886,133902.7839735046,136499.57056673296,137321.1903249673,138483.4305129297,139392.04890878373,140882.74807535147
26159,MI,Van Buren,278900.0,279900.0,288010.614866574,288023.9516342317,288255.9866258977,288729.03226479964,291184.1810261781,315695.0385357987,324711.0463480475,329303.63260035147,331828.23080200504,332701.21460821363,334328.99542122823,334767.0267628957,334114.08665943926,330615.98371230584,325210.1524583564,318424.50890111586,310954.19317997195,300447.57687494863,288192.99650288286,274924.7523190304,257909.1660591158,242287.91661063547,224450.04408631235,205297.675197582,179122.1570097771,179109.02656426758,178336.09171206463,177782.37887952366,176534.28259883754,175085.821680643,174665.7434163749,174188.79026258373,174126.50926118085,174311.0522468745,174570.96892836195,174206.11745935387,172842.08391203973,173394.27357501976,173789.8860524622,173088.00335767213,173854.13639938063,176320.90706595406,177504.405023106,178250.28009948845,179526.3513337337,181505.91152583555,182521.1333633784,182801.06045653071,182690.13804818562,182654.3436543923,182678.70288506293,182544.7366477008,182588.6953279723,183834.49248111318,184498.41077801856,186846.92050705262,190018.11465468758,193306.18791732012,195269.75628462172,197097.38769211213,197586.12589816592,197330.1218540919,197696.24314059567,198342.58968929958,200034.98437970498,202059.71986781276,204357.54913228969,206809.70470980904,208738.4256511159,208765.0711865789,208841.2802458522,208011.00584873292,206657.45190129548,206648.01193001482,208350.43121991737,214181.56628354662,218998.35047725533,221275.09115819854,224436.53499263758,227094.56624525547
26161,MI,Washtenaw,202430.0,201840.0,205520.95016522068,204439.9035907129,203004.80922257953,202061.75323343053,200594.43195406502,199483.60150174203,199066.81871837782,199477.89871816014,200673.43562045068,202298.0253950774,202881.20671453397,202632.46779409004,202434.81684769384,202505.5748559958,202515.94945541926,202923.87252507824,204535.98031171467,206732.11353369695,208705.975752854,212426.50991894197,214439.49580791203,215654.16120066878,216230.19980689732,216471.2169548691,216658.28235098318,218451.1775380333,220437.7384440258,224911.22292426205,231888.95835794983,238669.56233477843,243931.07792576271,249152.1513849976,252171.2583985102,253979.40518889675,255601.75471215878,256957.8623558182,258635.18492850923,258808.43766077928,259554.15598349422,260773.67274847877,262660.12133175385,264505.0706297945,265419.1570123145,264856.8932005239,263516.9106224189,263820.26360915124,263708.53563861677,263924.6588747119,264531.49528032145,265688.5484758286,266901.255886686,268862.2933200146,271404.73348170944,273117.5418165263,275490.958523335,277789.5052482407,280135.795981531,280104.9544162272,280482.32683199656,279823.68365755625,280556.78410824074,280499.2543570591,280570.7860260319,280435.1003010936,283661.5770405056,293079.9896162341,300889.5125906267,307552.55262529827,312583.8025655031,316981.23798271065,320314.87434993754,323947.43020237633,328354.3792385744,331236.0147200069,334193.6794427905,336237.5563983884,338626.64103559713,341459.6721308862,344983.03096808336,347402.5985210524
26163,MI,Wayne,122785.71428571429,119642.85714285714,119885.85090137743,118831.65046856744,117091.93114157123,115366.22617442175,114468.57697976574,113389.30238148122,111976.91804592946,110631.81262863906,109730.86613049525,109112.22687067211,108411.5488039535,107955.17981637374,107437.26780257955,106968.55550211242,105957.55062618172,105695.04783615921,106601.6103098461,109541.96900373543,113221.18106333501,117030.20742003979,121207.13817477199,125383.24323793453,128124.85578360454,131827.78249256662,134232.30737787273,136590.51953760747,136874.40942304378,137591.59834889,138321.87732372063,138882.16728602786,139379.6999873639,139652.32404735225,139477.0878374333,138353.22105251884,136580.470908657,134780.03609129618,133010.70089531242,132221.38449802995,131944.17912642265,131873.23634548753,131867.0444112415,131621.13961227634,131806.8580909215,130973.89553449496,130192.66703228309,128929.97547597728,129051.40917583679,129133.87520906013,128928.67230862357,128417.28656969374,127579.32288200046,126371.55673853181,125553.80065217179,127392.35840550462,130173.15857923447,136273.62218510057,140865.53721158043,144617.04611422677,147854.50874989273,153553.82365617223,158626.01120732186,162968.94683043833,167262.1473156627,170523.3699352945,173121.44882109808,175591.82089012983,178818.10191713963,181502.11004087172,182665.51531556717,183534.6751036685,184792.04654297384,185380.97042908418,185252.18338161914,185212.99903190244,184845.03791891877,186033.50292807564,186957.24196248726,187612.94703708452,187888.7067777351,188958.65054537743
26165,MI,Wexford,124900.0,124600.0,131706.39997543112,132021.67159049277,131557.85694154818,130460.1041885384,127995.37131203213,127083.17792062898,127016.12829278676,126750.86000478762,126887.88530142282,127157.55981701227,127566.14085481108,126762.49788753694,125675.99937387952,124209.9592023269,123629.72022787145,123287.85952202302,122820.0565134734,123729.87422813752,124614.00765772583,125916.98208944683,127199.56041169693,127576.36432342765,127759.43392945439,127906.49297215656,128167.39401440491,127905.21233631534,126634.18418705335,125155.69021712278,125156.00652365113,125584.09341510697,126984.81317205877,129259.91118993345,130836.97588675015,132535.35238556482,133410.93693855617,133545.15203410207,132979.39675491097,131964.95954329934,130838.4507100611,129854.67957784898,128470.87334528533,128470.87334528533,128822.69999022459,129379.2782613308,129007.2098839001,128273.81740985034,127682.6095212592,127720.5373886913,127801.63055491295,128206.8175587336,127290.08487891853,125072.82888487857,124457.0442216655,124575.4988773513,127068.44862701773,130562.0937289325,132396.19052376613,135119.63931215226,136387.49947978804,136798.66070090389,137071.3178005387,137242.0196511384,137603.79965566835,138566.29063504448,141248.4757099425,142724.51561919425,143331.412789032,144990.43662674533,144966.84895998333,143167.29779621633,141436.99054532635,140221.3768067082,140414.20296968616,140477.42505974328,141632.13360229178,144646.65609790257,148536.25496672856,154455.75291643504,161799.19123925825,166538.58334798046
27001,MN,Aitkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90666.89913941734,129987.30311384313,159115.94509190263,182680.24596040975,200869.58417200026,216824.65531113237,234272.34955797766,249898.70094700303,263623.92812166,275068.0386975785,284606.7781802461,291381.7937989694,297955.12160563364,302296.34815611655,305259.9825892155,306879.075677914,303532.2077156183,295320.37426664925,277390.38506644237,230538.05100231373,231096.64780113523,231517.65313532745,231479.12447783077,231074.62213454326,229743.2177347406,227194.61698399868,227633.77413030033,229351.68485583217,230982.6408299107,232163.5725051671,233356.34229353152,232920.20365911516,232966.7210107225,232864.79285863985,232940.800826555,233596.88822900856,233975.84475186898,231362.42569074442,230460.33012290936,232148.57319422235,235154.18114405163,238271.73881823826,240091.38633475202,240996.9238694229,241324.81486965582,240357.86129608244,240540.55211797467,240203.96068184328,239727.1929013652,240744.0410353878,240516.80525084087,240154.0753303326,241331.83438984732,241543.72082063154,241350.25469350666,237674.40136698808,232128.00108165923,232977.45836982445,234592.72174192918,236125.46246083837,235851.62082738493,233692.77832847592,232146.57968791804,230894.37400659485,230689.16410018087,230280.8169111217,230341.8428483049
