topo_id,state,county,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
37119,North Carolina,Mecklenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8079999999999994,1.8004000000000002,2.3608,0.8271999999999999,0.0216,1.3332,2.0380000000000003,1.3347999999999995,1.5492000000000001,0.9984000000000001,0.037200000000000004,0.0172,1.4468,1.1056,1.74,1.3236,1.0188,0.8136000000000001,0.5256000000000001,0.8572000000000002,0.7256,0.4064,0.654,0.6683999999999999,0.8991999999999999,0.6747999999999998,0.674,0.36199999999999993,0.39759999999999995,0.278,0.5108,0.5336,0.6872,0.32199999999999995,0.4795999999999999,1.1423999999999999,0.6819999999999999,0.2284,0.5905263157894737,0.5857142857142857,0.13599999999999998,0.0,0.32625,0.2714285714285714
37151,North Carolina,Randolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1533333333333338,1.86,4.256666666666667,6.04,4.079999999999999,3.6966666666666668,2.84,0.0,2.216666666666667,5.03,5.123333333333334,3.97,2.226,2.5100000000000002,3.4560000000000004,2.876,1.53,5.048,4.44,4.7780000000000005,1.11,3.146,2.18,3.344,2.406,2.15,0.992,1.002,2.754,3.166,2.7399999999999998,3.7019999999999995,1.324,1.668,1.0699999999999998,1.0,1.0,1.126,1.172,3.0780000000000003,0.8720000000000001,2.772,1.786,1.37,0.0,1.55,1.984,1.532,1.0779999999999998,1.952,0.8266666666666667,0.8266666666666667,0.48333333333333334,1.1666666666666667,1.455,5.82
37157,North Carolina,Rockingham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923333333333333,3.986666666666667,4.816666666666666,6.566666666666666,6.116666666666667,4.753333333333333,3.7099999999999995,1.3966666666666665,2.8466666666666662,7.146666666666666,4.376666666666666,2.0933333333333333,7.083333333333333,1.7133333333333336,1.82,4.4366666666666665,2.7099999999999995,2.4066666666666667,2.8499999999999996,0.4066666666666667,2.6533333333333333,2.5366666666666666,1.2166666666666666,2.2066666666666666,1.9799999999999998,2.8033333333333332,1.9733333333333334,2.5533333333333332,2.4933333333333336,2.49,3.8033333333333332,3.8600000000000008,0.6866666666666666,0.2866666666666667,1.2033333333333334,1.4833333333333334,0.7999999999999999,3.9433333333333334,3.8166666666666664,1.7833333333333332,0.8033333333333333,2.5566666666666666,2.856666666666667,3.263333333333333,0.4033333333333333,0.5933333333333334,2.36,2.3133333333333335,1.0066666666666666,2.716666666666667,3.925,4.375,2.42,3.63,1.21,0.0
37159,North Carolina,Rowan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.995,2.71,3.3024999999999998,3.8925,5.367500000000001,7.5875,2.8925,4.245,1.5575,2.2025,3.7624999999999997,3.2800000000000002,1.5825,2.8075,2.62,3.4325,4.445,2.9225,2.4125,3.495,1.6949999999999998,4.7325,2.645,2.8675,3.4425,2.2225,3.955,1.2825,3.6125,2.875,1.9725000000000001,1.3599999999999999,1.7149999999999999,1.65,0.0,2.14,0.0,1.6724999999999999,1.415,2.4775,0.295,1.37,1.28,2.09,2.1625,3.1475,1.5299999999999998,0.885,0.855,1.9025,1.7125000000000001,1.14,0.7466666666666667,2.676666666666667,2.2833333333333337,1.18
37169,North Carolina,Stokes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.79,7.18,2.39,4.77,4.76,2.38,7.12,4.74,2.37,2.36,4.72,14.14,2.36,4.72,2.36,2.36,2.36,0.0,2.36,2.36,0.0,2.36,4.72,4.72,6.98,0.0,2.26,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,2.0,0.0,0.0,1.97,0.0,1.95,1.94,0.0,1.92,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37179,North Carolina,Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.582,2.0699999999999994,2.622,2.3600000000000003,1.636,2.71,1.19,2.2619999999999996,1.184,1.466,0.8240000000000001,1.52,1.624,1.186,1.916,1.5559999999999998,1.5340000000000003,2.194,1.616,1.498,0.39,1.922,0.9199999999999999,1.9280000000000002,1.0020000000000002,0.812,1.0699999999999998,0.7100000000000001,1.0859999999999999,2.46,0.44399999999999995,0.628,0.382,0.77,0.5660000000000001,1.27,0.52,0.7539999999999999,0.374,0.392,0.4699999999999999,0.092,0.32,0.6559999999999999,0.712,0.27,0.55,0.34199999999999997,0.7140000000000001,0.6180000000000001,0.5519999999999999,0.0,0.82,0.0,0.0,0.0
37183,North Carolina,Wake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9260714285714285,1.2760714285714287,1.0917857142857141,0.7021428571428572,0.8710714285714285,0.4967857142857143,0.8860714285714286,0.7957142857142857,1.1649999999999998,0.9075,0.4735714285714286,0.3825,0.30964285714285716,0.48857142857142855,0.8585714285714285,0.3057142857142857,0.9339285714285716,0.5224999999999999,0.5278571428571429,0.5685714285714285,0.25749999999999995,0.26285714285714284,0.1442857142857143,0.3271428571428571,0.3,0.22517241379310343,0.31310344827586206,0.2610344827586207,0.3644827586206897,0.45482758620689656,0.0813793103448276,0.2951724137931034,0.2503448275862069,0.40586206896551724,0.24517241379310345,0.283448275862069,0.16655172413793104,0.6282758620689656,0.19444444444444445,0.041875,0.0,0.05583333333333334,0.068,0.0
39015,Ohio,Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,0.0,5.29,10.59,5.3,0.0,0.0,10.63,0.0,0.0,5.33,10.68,10.69,0.0,0.0,10.65,0.0,0.0,10.62,5.3,5.3,0.0,0.0,0.0,0.0,5.2,10.26,5.06,9.99,14.78,4.86,0.0,9.48,0.0,13.88,13.71,0.0,0.0,0.0,13.54,0.0,4.51,4.51,4.51,13.54,0.0,4.51,13.54,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0
39017,Ohio,Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.811111111111112,6.30111111111111,6.026666666666666,6.566666666666666,4.954444444444444,6.687777777777779,7.447777777777778,6.52888888888889,6.197777777777777,4.8311111111111105,7.783333333333333,8.13888888888889,8.682222222222222,10.49888888888889,6.645555555555556,6.634444444444444,4.381111111111111,6.01111111111111,6.9911111111111115,4.54111111111111,3.51,6.61888888888889,3.433333333333334,4.498888888888889,3.815555555555555,3.3233333333333333,6.312222222222222,3.5155555555555558,3.3855555555555554,6.482222222222222,4.462222222222222,5.293333333333333,4.02,5.544444444444445,3.2788888888888894,3.176666666666667,1.901111111111111,3.2466666666666666,3.145555555555555,3.719999999999999,3.2766666666666664,4.872222222222223,2.8666666666666667,2.631111111111111,5.003333333333333,3.161111111111111,2.373333333333333,3.9622222222222216,2.618888888888889,2.296666666666667,3.841111111111111,3.453333333333333,2.275714285714286,3.5216666666666665,3.715,1.635
39025,Ohio,Clermont,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4900000000000002,1.51,0.09666666666666666,0.7516666666666666,0.19499999999999998,0.48833333333333334,0.9216666666666667,0.09833333333333333,1.0250000000000001,0.7333333333333334,0.19666666666666666,0.6383333333333333,2.955,2.1633333333333336,5.93,6.75,2.4233333333333333,5.1899999999999995,5.984999999999999,1.5033333333333332,0.19666666666666666,0.0,0.09833333333333333,0.0,0.19499999999999998,1.825,2.305,1.01,0.975,1.8166666666666667,1.2433333333333334,0.965,0.6033333333333334,1.61,1.765,0.8850000000000001,1.0716666666666668,1.6433333333333335,3.328333333333333,3.248333333333333,7.4333333333333345,3.9466666666666668,2.191666666666667,3.858333333333333,3.6466666666666665,3.4299999999999997,2.2883333333333336,2.421666666666667,2.0533333333333332,0.9116666666666667,2.036,1.9600000000000002,1.4633333333333336,1.79,2.205,0.58
39035,Ohio,Cuyahoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7062857142857144,6.498285714285715,5.841142857142857,4.551714285714285,5.791142857142855,7.70057142857143,5.373428571428572,5.0357142857142865,4.873142857142857,7.5619999999999985,4.968285714285714,8.078857142857142,2.962285714285714,5.57,6.9554285714285715,7.0348571428571445,9.500857142857141,2.948285714285714,6.335142857142856,4.339428571428572,7.2854285714285725,6.377714285714284,5.161428571428573,4.1405714285714295,4.408285714285714,4.525714285714285,8.549714285714282,4.330285714285714,7.680285714285713,6.422857142857144,3.4868571428571427,6.040857142857141,4.631428571428572,4.914571428571429,4.046285714285714,5.036571428571428,3.7374285714285724,4.568,5.476571428571428,3.8799999999999994,4.935714285714285,7.3362857142857125,4.518285714285714,4.743142857142856,5.470571428571428,4.483714285714285,5.315714285714285,4.387428571428571,4.453999999999999,2.952571428571429,3.1663333333333337,5.427777777777778,3.184210526315789,5.495294117647058,4.459411764705883,5.48625
39041,Ohio,Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.965,1.5175,1.8575,2.9524999999999997,2.24,1.2774999999999999,4.7,2.8049999999999997,0.8375,2.9275,2.9275,2.145,1.9924999999999997,1.405,2.85,1.7525,0.48,1.7675,1.8575,2.2375000000000003,1.9649999999999999,0.6775,0.17,0.0,1.6300000000000001,0.6275000000000001,0.1675,0.645,1.0225,1.905,1.0375,1.4025,1.6775,1.0525,0.615,0.7125,0.785,0.63,0.3225,0.0,0.0,0.17,0.0,0.17,0.3375,1.0375,0.3375,0.7625000000000001,1.2225000000000001,0.47750000000000004,0.3225,0.0,0.0,0.0,0.0,0.0
39045,Ohio,Fairfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,2.38,1.58,2.37,3.95,4.74,2.37,4.74,5.52,1.58,5.52,4.73,6.3,2.36,4.71,1.57,8.62,3.91,4.69,2.34,3.9,5.45,3.89,0.0,2.33,1.55,0.0,0.77,0.77,3.09,1.54,1.54,4.63,0.0,3.85,3.08,3.84,1.54,2.3,3.84,1.54,1.54,1.54,1.54,0.0,3.07,3.84,1.54,2.3,0.0,2.3,2.3,3.07,0.77,0.77,1.54
39049,Ohio,Franklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111304347826087,7.165652173913044,6.130869565217391,7.300434782608695,6.696956521739132,4.232173913043478,4.097391304347826,6.757826086956521,6.283913043478261,8.483478260869566,5.276521739130435,2.927826086956522,5.315,4.809375,3.378125,3.9559375,6.226875,4.1178125,3.5337500000000004,3.8275,5.474687500000001,7.118124999999999,5.420625,5.656562499999999,5.484999999999999,6.6109374999999995,4.3884375,4.9371875,3.9690625,5.980312500000001,5.288125000000001,6.018749999999999,6.803125000000001,3.998437500000001,3.3278125000000003,3.7987499999999996,2.9690625,3.0175,3.5468749999999996,2.3090625,3.4025000000000007,3.3362499999999993,3.1206249999999995,3.3612499999999996,2.4737500000000003,3.8259375,2.9903125,2.839375,2.7203124999999995,3.051875,4.05,2.4575000000000005,3.4325000000000006,3.7499999999999996,3.4365625,3.0171874999999995,4.1465625,3.3393750000000004,2.875,2.59,2.636875,1.7246875,3.444230769230769,2.228095238095238,3.067222222222222,2.2618750000000003,2.018666666666667,1.8885714285714286
39051,Ohio,Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.003333333333333,3.356666666666667,4.913333333333333,2.7566666666666664,0.0,0.9566666666666667,0.0,0.8466666666666667,0.0,9.746666666666666,2.52,6.52,3.3966666666666665,2.51,4.6499999999999995,0.9500000000000001,6.146666666666667,2.61,1.7733333333333334,2.7100000000000004,5.3566666666666665,4.333333333333333,1.6333333333333335,2.56,1.62,5.333333333333333,2.3966666666666665,3.19,2.766666666666667,0.7999999999999999,1.7166666666666668,4.286666666666666,4.433333333333333,1.4133333333333333,1.4066666666666665,2.796666666666667,3.7533333333333334,0.7866666666666666,7.326666666666667,2.1766666666666663,2.783333333333333,0.0,2.783333333333333,2.1766666666666663,2.483333333333334,3.0833333333333335,1.6933333333333334,1.5766666666666669,0.0,2.1766666666666663,2.365,1.18,0.0,0.0,0.0,0.0
39055,Ohio,Geauga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395,1.01,0.385,1.3450000000000002,4.2625,2.2525,1.925,1.3525,1.515,3.63,2.4775,2.5825,1.9700000000000002,1.1325,2.2075,2.6725000000000003,1.4825,2.7750000000000004,2.0325,1.7975,1.3575,0.765,3.015,0.9600000000000001,1.14,1.6800000000000002,1.915,0.6775,3.49,3.0175,2.3975,2.115,4.72,1.8299999999999998,1.9300000000000002,3.4425,1.1125,0.3775,0.0,0.7575,0.3775,0.0,0.0,0.3775,0.0,0.0,1.135,1.5125,5.119999999999999,1.49,0.3325,0.3775,0.0,0.0,0.0,0.0
39057,Ohio,Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,5.54,5.66,4.8,2.4499999999999997,4.395,4.1775,2.4450000000000003,1.685,2.8475,6.36,2.5524999999999998,6.300000000000001,4.5175,4.9825,5.7875,1.3875,7.165,2.2875,1.8074999999999999,1.49,5.14,0.225,0.225,0.0,0.0,0.225,1.5825,0.6925,2.19,1.0375,0.89,1.035,0.345,0.345,1.48,0.69,0.0,1.38,0.345,1.2574999999999998,0.0,0.69,0.345,0.69,1.865,2.21,1.0125,1.6425,1.9649999999999999,1.38,0.0,0.0,0.0,0.0,0.0
39061,Ohio,Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169230769230769,3.690384615384616,3.491153846153846,5.874230769230769,5.137307692307692,5.120384615384614,1.3242307692307693,0.4196153846153846,3.8419230769230768,3.4507692307692315,3.3900000000000006,2.7169230769230768,3.3369230769230764,2.5330769230769232,3.4138461538461535,3.470769230769231,3.163846153846154,3.294615384615384,3.1230769230769235,3.773076923076923,3.9376923076923083,2.073846153846154,2.795769230769231,0.053461538461538456,1.1784615384615384,0.02692307692307692,0.05384615384615384,0.038461538461538464,0.053461538461538456,0.99,1.563076923076923,1.1696153846153845,1.313076923076923,0.8426923076923077,0.7061538461538462,1.253076923076923,1.0023076923076923,0.7200000000000002,1.6596153846153845,1.0711538461538461,2.801153846153846,4.083461538461539,2.382307692307692,2.933846153846154,3.3600000000000003,4.9096153846153845,3.165769230769232,3.043076923076924,1.323076923076923,2.6276923076923073,2.4705882352941178,2.516923076923077,2.981111111111111,3.7124999999999995,2.0214285714285714,2.5533333333333332
39085,Ohio,Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8333333333333335,2.4483333333333337,8.653333333333334,4.951666666666667,2.5233333333333334,5.28,5.306666666666666,4.128333333333333,5.091666666666667,9.336666666666666,8.356666666666667,4.006666666666667,5.633333333333333,7.284999999999999,11.493333333333332,1.9433333333333334,1.04,0.9516666666666667,3.4866666666666664,1.33,4.2,5.263333333333334,2.815,4.456666666666666,6.31,2.7366666666666664,1.3816666666666666,5.194999999999999,3.905,3.645,2.2816666666666667,1.9983333333333333,3.4566666666666666,4.6866666666666665,1.0366666666666666,3.625,5.108333333333333,6.259999999999999,3.4499999999999997,5.278333333333333,3.953333333333333,3.7066666666666666,2.028333333333333,1.4016666666666666,7.098333333333334,4.733333333333333,3.8016666666666663,5.3183333333333325,3.69,1.406666666666667,4.163333333333333,2.776666666666667,2.765,1.4825000000000002,1.9525,3.635
39089,Ohio,Licking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,5.9675,1.8850000000000002,4.1,5.352499999999999,8.715,5.734999999999999,3.8,5.887499999999999,6.147499999999999,2.1100000000000003,4.5425,3.5475,4.2825,3.42,4.3575,5.9775,3.685,1.8975,2.4675,3.16,2.7275,2.025,4.3774999999999995,2.4875,0.8150000000000001,2.775,3.4675000000000002,2.2575,3.9974999999999996,4.95,3.925,3.145,2.545,3.39,0.0,2.8774999999999995,2.8499999999999996,4.3075,1.2774999999999999,2.6550000000000002,1.8824999999999998,1.125,2.3825,4.1,4.8175,7.345,3.9800000000000004,2.1174999999999997,2.0075000000000003,3.1966666666666668,2.28,4.11,2.52,0.0,0.0
